,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,position
0,0,0,0,0,0,0.0,640,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,15,0,0,0,0,20,0,706,2,1,0.0,0,644,753,109,55,True,0,,,,,,3
1,1,0,0,0,0,0.0,640,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,1,0,0,0,0,21,0,720,0,0,0.0,0,-7,196,203,55,False,0,,,,,,3
2,2,0,0,0,0,0.0,640,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,16,0,0,0,0,22,0,785,0,9,0.0,0,37,204,167,55,True,0,,,,,,3
3,3,0,0,0,0,0.0,640,224,0,0,0.0,0.0,2021-02-06T20:00:00Z,0,7,0,0,0,0,23,0,726,3,3,0.0,0,-120,136,256,55,True,0,,,,,,3
4,4,0,0,0,0,0.0,640,237,0,0,0.0,0.0,2021-02-14T14:00:00Z,0,18,0,0,0,0,24,0,783,1,1,0.0,0,-18,188,206,55,False,0,,,,,,3
5,5,0,0,0,0,0.0,640,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,14,0,0,0,0,25,0,821,1,3,0.0,0,-13,129,142,54,True,0,,,,,,3
6,6,0,0,0,0,0.0,640,249,0,0,0.0,0.0,2021-02-28T16:30:00Z,0,5,0,0,0,0,26,0,938,0,0,0.0,0,43,229,186,54,False,0,,,,,,3
7,7,0,0,0,0,0.0,640,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,6,0,0,0,0,26,0,938,0,0,0.0,0,43,229,186,54,False,0,,,,,,3
8,8,0,0,0,0,0.0,640,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,12,0,0,0,0,27,0,931,2,0,0.0,0,-39,100,139,54,False,0,,,,,,3
9,9,0,0,0,0,0.0,640,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,19,0,0,0,0,28,0,2122,0,1,0.0,0,1144,1265,121,54,True,0,,,,,,3
